type,element_id,metadata,text
ListItem,1af4a3af684e336cc7b0fdf7a2bba68f,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}","2. For the summer semester, are OMSCS courses offered as part of the “Early Short Summer” or “Late Short"
NarrativeText,beab48233379af83c98bf44834fb8857,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",Summer” schedule? All OMSCS summer courses are “Full Summer” courses. Our program does not offer any “Early Short Summer” or “Late Short Summer” courses.
ListItem,f1aa644542a4f4d1f3ee74cee5cc304c,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",3. Are there plans to add more courses and/or specializations to the OMSCS program?
NarrativeText,6787682874b0902a2c33595fde4e5f6f,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': [{'text': 'website', 'url': 'https://omscs.gatech.edu/', 'start_index': 111}]}","At this time, all of the courses/specializations that will be offered with the OMSCS program are listed on our website. The advisors unfortunately do not have any additional information other than the information that is posted on our website."
ListItem,135b1c67a18b570c308a0e9f8e3e83a3,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",4. Can I take on-campus and/or Distance Learning (DL) courses as an OMSCS student?
NarrativeText,36abc8e2502412c8c9bf2dfeaf5909c5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}","Unfortunately, OMSCS students are not eligible to enroll in on-campus or DL courses, as they are considered to be a different campus and have different tuition rates/fees. Likewise, on-campus or DL students are not eligible to enroll in OMSCS courses."
ListItem,552d90b7af8b453efbdf354e8e84bf38,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}","5. Can I enroll in courses offered through the OMS Analytics and/or OMS Cybersecurity programs as an OMSCS student? Sections for OMSCS students have been created for a select number of OMS Analytics and OMS Cybersecurity courses. If a section of an OMS Analytics or OMS Cybersecurity course has been created for OMSCS students, it will have a section of “O” followed by a two-digit number (example: O01, O02, O03, etc.). As a reminder, courses designated with the “OAN” section are reserved for OMS Analytics students, and courses designated with the “OCY” section are reserved for OMS Cybersecurity students. Therefore, please be sure you are selecting the correct section if you wish to enroll in the course."
ListItem,552d90b7af8b453efbdf354e8e84bf38,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}","5. Can I enroll in courses offered through the OMS Analytics and/or OMS Cybersecurity programs as an OMSCS student? Sections for OMSCS students have been created for a select number of OMS Analytics and OMS Cybersecurity courses. If a section of an OMS Analytics or OMS Cybersecurity course has been created for OMSCS students, it will have a section of “O” followed by a two-digit number (example: O01, O02, O03, etc.). As a reminder, courses designated with the “OAN” section are reserved for OMS Analytics students, and courses designated with the “OCY” section are reserved for OMS Cybersecurity students. Therefore, please be sure you are selecting the correct section if you wish to enroll in the course."
NarrativeText,63d9d29d9b09c787feff02c6fe793698,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}","***Please remember that per the program rules: ""A maximum of six hours may be taken at the 4000-level and/or with a subject code other than CS or CSE.”***"
NarrativeText,419f2133e4910df88ded7f17010a9fb9,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': [{'text': 'website', 'url': 'https://pe.gatech.edu/degrees/analytics/contact-us', 'start_index': 114}, {'text': 'websitefor', 'url': 'https://pe.gatech.edu/degrees/cybersecurity', 'start_index': 218}]}","If you have questions about the OMS Analytics program or courses offered through that program, please visit their website. For the OMS Cybersecurity program and courses offered through that program, please visit their website for more information."
ListItem,0561982dcd0c172b085a372c31b91c8c,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",6. Are there prerequisites for the OMSCS program and/or courses?
NarrativeText,cd9d4496145473ac40a3635af0e2cbb3,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': [{'text': 'online', 'url': 'https://omscs.gatech.edu/current-courses', 'start_index': 339}]}","There are no official/enforced prerequisites for the OMSCS courses beyond those required for admission into the program, so students can take these courses in essentially any order. There are certain recommendations as to what material/information you should be familiar with prior to taking a course (available in the course descriptions online), but there are no official prerequisites for the OMSCS courses."
NarrativeText,556e9dcda2afd766c87cfe129d9430aa,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",In general we expect students who enter the program to be very comfortable working with multiple programming
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 18, 'links': []}",Click here to return to Table of Contents
NarrativeText,5b7642c37f262cacd0fdb69ed8d96fec,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': [{'text': ', such as Advanced OS , Networking , Theory , and / or Algorithms More information about this can be found on ourwebsite', 'url': 'https://omscs.gatech.edu/preparing-yourself-omscs', 'start_index': 155}]}","languages such as C, Java, and Python (there is no provision within the program to make up any deficiencies) and to have taken several more advanced topics, such as Advanced OS, Networking, Theory, and/or Algorithms. More information about this can be found on our website."
NarrativeText,f2771b6dd431d2fb7ebb8849536e01f5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': [{'text': 'take these kinds of courses , as OMSCS Advising cannot provide advisement for that .  Again please refer to ourwebsitefor', 'url': 'https://omscs.gatech.edu/preparing-yourself-omscs', 'start_index': 133}]}","If a student needs to take refresher courses before enrolling in OMSCS courses, it is up to the student to find out how and where to take these kinds of courses, as OMSCS Advising cannot provide advisement for that. Again, please refer to our website for more information."
ListItem,7488c48843dd0c160514c1a4cf799fa6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}","7. After reading the course descriptions, it appears I am only prepared to take “X” course(s). What happens"
NarrativeText,80b24675d6534ff61f681306888b6dc4,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}","if I am not able to enroll in that specific course(s)? Since there are no official prerequisites for our courses (beyond those required for admission into the program), there is an expectation that students should be prepared for essentially most, if not all, of the OMSCS courses. Therefore, please do not contact OMSCS Advising requesting to be enrolled in a specific course based on your qualifications, especially since the advisors are unable to add students to courses and/or wait lists."
ListItem,411464c28132d141457f7fd6aec1f299,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}",8. Can my advisor help me plan out all of my courses in advance?
NarrativeText,e064356f153274fef34a5a14f5e3356e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}","Unfortunately, advisors cannot register students for courses, nor can we add students to wait lists. Therefore, we cannot guarantee that students will be able to take specific courses during specific semesters, so planning out the exact ten courses you wish to take (and the semester you wish to take them) most likely is not possible, as students should plan to be flexible in taking courses whenever they are available."
NarrativeText,d9dbcec9e34c1e8ed6afc757752c95c9,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': [{'text': 'to what material / information you should be familiar with prior to taking a course , but are no official prerequisites for the OMSCS courses .  For course - specific prerequisite information , please read course descriptionsonline', 'url': 'https://omscs.gatech.edu/current-courses', 'start_index': 236}]}","As a reminder, there are no official/enforced prerequisites for the OMSCS courses (beyond those required for admission into the program), so students can take these classes in essentially any order. There are certain recommendations as to what material/information you should be familiar with prior to taking a course, but there are no official prerequisites for the OMSCS courses. For course-specific prerequisite information, please read the course descriptions online. Please see the next FAQ for more information on how to plan for future courses using DegreeWorks."
ListItem,55e5e0ccb3c7b306222f6f8eaa5c4403,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}",9. Do I need to take courses in the order they are listed on the specialization webpages?
NarrativeText,23648f3015e48bcbd863b9bcc60312f9,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}","No, as mentioned previously, students can take OMSCS courses in essentially any order. Students are not required to take their specialization courses (or any courses) in a specific order."
ListItem,75340bd94f5beba763fb2a3afe4a819a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}",10. How can I check my degree progress and/or plan for future courses?
NarrativeText,46d6bbfe92076b71493297d34532269a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': [{'text': 'Fallthrough Section "", as they will not be allocated you declare your specialization . Please note thatspecializations cannot be', 'url': 'https://www.cc.gatech.edu/degree-programs/master-science-computer-science', 'start_index': 389}, {'text': 'during active periods registration . As a reminder , please be sure to reviewthedegree requirementsand requirements .  Alternatively , you can print a degreeworksheet for your specialization and fill it in so that', 'url': 'https://omscs.gatech.edu/program-info/specializations', 'start_index': 532}, {'text': 'requirements', 'url': 'https://omscs.gatech.edu/program-info/specializations', 'start_index': 658}, {'text': 'and fill it in so that you see what requirements , if any , are remaining .  You may access the degree worksheetsonline', 'url': 'https://www.cc.gatech.edu/graduate-forms-procedures', 'start_index': 744}]}","To check your degree progress and/or plan for future courses, we encourage you to use DegreeWorks. If you have declared your specialization, DegreeWorks should tell you what requirements, if any, you are missing. It also should allow you to plan for future courses using the “what if” feature. If you have not yet declared your specialization, all of your courses should be listed in the ""Fallthrough Section"", as they will not be allocated until you declare your specialization. Please note that specializations cannot be declared during active periods of registration. As a reminder, please be sure to review the degree requirements and the specialization requirements. Alternatively, you can print a degree worksheet for your specialization and fill it in so that you can see what requirements, if any, are remaining. You may access the degree worksheets online."
ListItem,6e862c780ecf8cc9a878a1a50a317cbc,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}","11. There have been some curriculum changes (new course numbers, recently-approved specialization"
NarrativeText,a8f5e41e008a3b0b3130e3fc7a8fc8fb,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': [{'text': 'atoms - advising @ cc . gatech . edu', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 487}]}","courses, etc.), and my DegreeWorks is not listing these courses in the correct areas of my degree audit. When will this be adjusted? If changes are made to the curriculum or a new course number is assigned after you have matriculated, DegreeWorks will not make the necessary adjustments automatically – the OMSCS advisors have to make exceptions in DegreeWorks manually. This typically is not done until students have petitioned to graduate, though you are welcome to contact our office at oms-advising@cc.gatech.edu, and we would be happy to make the change ahead of time, as long as you already successfully completed the course(s). Please note that we will not be able to make changes to courses that are still in progress, as we need to ensure that the minimum grade is earned before making the change in DegreeWorks."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 19, 'links': []}",Click here to return to Table of Contents
NarrativeText,713329dfbfa58e83b013ca2497e49397,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'theacademic calendarfor', 'url': 'https://registrar.gatech.edu/calendar', 'start_index': 126}]}",The course schedules for each term are released shortly before the Phase I registration period for each term. Please refer to the academic calendar for term-specific dates.
ListItem,54bbe7977549e4050f610a30259c9add,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",14. I completed my bachelor’s degree in Computer Science at Georgia Tech. Can I double-count any of my
NarrativeText,6bb72c1070d642448fde0aafeca41d4f,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'account', 'url': 'https://catalog.gatech.edu/academics/graduate/masters-degree-info/', 'start_index': 605}, {'text': 'tooms - advising @ cc . gatech . eduand include your full name and nine - digit GT ID number Your advisor will be able to assist you and confirm your', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 613}]}","courses toward my OMSCS degree? Students completing both a bachelor’s and master’s in the same discipline (Computer Science) at Georgia Tech might be able to use up to six credit hours of graduate-level coursework in the major discipline for both degrees. To qualify for this option, students must complete the undergraduate degree with a cumulative GPA of 3.5 or higher and complete the master’s degree within a two-year period from the award date of the bachelor’s degree. Please visit this website for more information. If you feel you qualify for this option, please send a message from your GT email account to oms-advising@cc.gatech.edu and include your full name and nine-digit GT ID number. Your advisor will be able to assist you and confirm your eligibility."
ListItem,28a9d9ace8faf492bb66d46737481c38,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",15. I earned another master’s degree at Georgia Tech prior to matriculating in the OMSCS program. Can I
NarrativeText,56779d2b2b7daa86fc04ceb068d8a810,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'eligible to', 'url': 'https://catalog.gatech.edu/academics/graduate/policies-and-regulations/', 'start_index': 129}, {'text': 'oms - advising @ cc . gatech . eduand include your full nameand nine - digit GT ID number .  Your advisor will be to assist you and confirm your', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 381}]}","double-count any of my courses toward my OMSCS degree? Students who have earned another master’s degree at Georgia Tech might be eligible to double-count up to six hours of previously-earned credit toward their OMSCS degree. Please visit this website for more information regarding this policy. If you feel you qualify for this, please send a message from your GT email account to oms-advising@cc.gatech.edu and include your full name and nine-digit GT ID number. Your advisor will be able to assist you and confirm your eligibility."
ListItem,1c48b9544da7f5c4e47d0ab0cad59cd8,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'the', 'url': 'https://www.cc.gatech.edu/equivalent-courses', 'start_index': 732}, {'text': 'you with some of the equivalencies ( please see the below ), but westronglyrecommend that you contactOMSCS Advising', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 685}]}","16. I took courses and/or earned another degree (undergraduate and/or graduate) from Georgia Tech – are there restrictions as to which OMSCS courses I can enroll in and count toward my OMSCS degree? If you previously completed courses at Georgia Tech, specifically undergraduate and/or graduate Computer Science (CS) or other CS-related undergraduate and/or graduate courses, you will be responsible for researching whether the course(s) are considered to be “equivalent” to OMSCS courses, as these credits typically cannot count toward your OMSCS degree if they were used toward another earned degree. Please refer to this website for more information. Additionally, we have provided you with some of the equivalencies (please see the table below), but we strongly recommend that you contact OMSCS Advising, as things can change and/or be updated at any time. OMSCS Course Georgia Tech Equivalent Course"
ListItem,1c48b9544da7f5c4e47d0ab0cad59cd8,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'the', 'url': 'https://www.cc.gatech.edu/equivalent-courses', 'start_index': 732}, {'text': 'you with some of the equivalencies ( please see the below ), but westronglyrecommend that you contactOMSCS Advising', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 685}]}","16. I took courses and/or earned another degree (undergraduate and/or graduate) from Georgia Tech – are there restrictions as to which OMSCS courses I can enroll in and count toward my OMSCS degree? If you previously completed courses at Georgia Tech, specifically undergraduate and/or graduate Computer Science (CS) or other CS-related undergraduate and/or graduate courses, you will be responsible for researching whether the course(s) are considered to be “equivalent” to OMSCS courses, as these credits typically cannot count toward your OMSCS degree if they were used toward another earned degree. Please refer to this website for more information. Additionally, we have provided you with some of the equivalencies (please see the table below), but we strongly recommend that you contact OMSCS Advising, as things can change and/or be updated at any time. OMSCS Course Georgia Tech Equivalent Course"
ListItem,1c48b9544da7f5c4e47d0ab0cad59cd8,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': [{'text': 'the', 'url': 'https://www.cc.gatech.edu/equivalent-courses', 'start_index': 732}, {'text': 'you with some of the equivalencies ( please see the below ), but westronglyrecommend that you contactOMSCS Advising', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 685}]}","16. I took courses and/or earned another degree (undergraduate and/or graduate) from Georgia Tech – are there restrictions as to which OMSCS courses I can enroll in and count toward my OMSCS degree? If you previously completed courses at Georgia Tech, specifically undergraduate and/or graduate Computer Science (CS) or other CS-related undergraduate and/or graduate courses, you will be responsible for researching whether the course(s) are considered to be “equivalent” to OMSCS courses, as these credits typically cannot count toward your OMSCS degree if they were used toward another earned degree. Please refer to this website for more information. Additionally, we have provided you with some of the equivalencies (please see the table below), but we strongly recommend that you contact OMSCS Advising, as things can change and/or be updated at any time. OMSCS Course Georgia Tech Equivalent Course"
UncategorizedText,f8630a1eedcd797fad5a6b5eadd39e7a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6035
NarrativeText,0451f78d7e27d7338a2fa96355be6c4f,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}","CS 4235* *If you took CS 4235 prior to Spring 2011, you will be allowed to earn credit for both courses. If you took CS 4235 after Spring 2011, you will not be able to enroll in CS 6035."
UncategorizedText,6d64bfe9a472f8f552023006e38ac55d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6150
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",N/A
Title,9be6c273a147e0cb8c08fbfa7cc54694,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6200 (formerly CS 8803-O02)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",N/A
UncategorizedText,5196885968e6176f984cbf4f59db1fcd,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6210
UncategorizedText,fc89bd6842426129073f59b54ed9d214,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6420 and CS 4210
Title,2bbae9b995027168c46c46415c12804a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6211 (formerly CS 8803-O0A & O0B)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",N/A
UncategorizedText,1ed11b29c5269e41e9de93dbde49b71b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",CS 6238
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",N/A
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 20, 'links': []}",Click here to return to Table of Contents
UncategorizedText,c5076d102103d895d6b820358f9af4df,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6250
UncategorizedText,4502124fd8f6832593b2b868d4b04fbf,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6380
UncategorizedText,7f8e42a6b392148dc4b0026118e7fd26,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6260
UncategorizedText,086db51ea71751085ec745d6f95380ed,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",ECE 6280
UncategorizedText,5d6692664e35a6b0eaa18fcfdf647d1a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6262
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
Title,021c700c76c8c06da2dec9b87d93f7ca,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6263 (formerly CS 8803-O07)
Title,f07462b4c0fc196131e3d3048aa2397a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",ECE 8813 Cyber-Physical Systems Security
Title,e0d5e50533771febace992ef6ba099e5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6264 (formerly CS 8803-O11)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,f02cdf9f27df055c6d892330799cccb0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6265
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,7bd2b9ef00a82898c4e31946de5733e0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6290
UncategorizedText,7dc7733dbfa56c6480f08c75fcec386b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}","ECE 4100, ECE 6100, and CS 4290"
Title,e831bd489ffd4eaf125ca7573ad43b19,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6291 (formerly CS 8803-O04)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,57a97374413aaf432151a2f4190338db,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6300
Title,620a7469d9591bbba1eb8f6485a3a521,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6144 and CS 8803 Advanced Software Engineering
UncategorizedText,f4976d0791a2d26c953323a071bf2297,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6310
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,8ab91ed872be5bdbdcdb91762248b8f3,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6340
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,5bb79731e175ca65af348bbdf00acb69,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6400
UncategorizedText,645fb953a4bca26fbceeaa0c16cbe4f9,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6450
UncategorizedText,53924cde7948f075ab637137a14706cd,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6440
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
UncategorizedText,59995a8405ed4477cfd9b0494bb91f4d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6457
UncategorizedText,c8c7cc63e425a3fec27320e19b873965,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 4455
UncategorizedText,00101b1d7515d0bb3cf01899f4efdf6e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6460
UncategorizedText,ea0b9dcc2afc447ddc77dd59927b3d24,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6397 and CS 4660
UncategorizedText,99940032432bf515f534525f215bd8cf,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6475
UncategorizedText,83953b84938c74cd95f504234b877378,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 4475
UncategorizedText,94140575067bf162dd16a3d507b6e05c,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6476
UncategorizedText,14df8d6f914692958722654387b4c76e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 4476 and CS 4495
NarrativeText,580072f20ac068fe6568e081df519778,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6505 (replaced by CS 6515)
UncategorizedText,8e8aff161744ed8c0cb18419367557ca,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6500 and CS 4540
Title,5bde08bb9fafac4e13e32333a108d9d0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6515 (formerly CS 8803 GA)
UncategorizedText,9702e0087cdfe7771dad77c3b990d292,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}","CS 4540, CSE 6140, and CS 6505"
UncategorizedText,e50f1846ac966dbe5b25a74de26cc9e7,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6601
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",N/A
Title,f50cf29776a600f4776e6161216d82ce,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6603 (formerly CS 8803-O10)
UncategorizedText,523e4a9eb9a509c6b9d1f0ff035c1b1c,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}","CS 4803 Big Data and Society – Misuse, Abuse, and Algorithms and CS 8803 AIS"
UncategorizedText,4d9629e5cc28b88a4d7505cefbf0e091,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6675
UncategorizedText,a5b845e8eeb29dcd5b84eee481b8b615,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 4675
UncategorizedText,1fd359b1a35717d07544229e3b5b931a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6747
Title,32baa99543e89ce9c9b0a7d1359b586d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",ECE 4147 and ECE 6747
UncategorizedText,1a32107aa84f2e23c5ac4b8931d78915,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 21, 'links': []}",CS 6750
