type,element_id,metadata,text
UncategorizedText,c5076d102103d895d6b820358f9af4df,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6250
UncategorizedText,4502124fd8f6832593b2b868d4b04fbf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6380
UncategorizedText,7f8e42a6b392148dc4b0026118e7fd26,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6260
UncategorizedText,086db51ea71751085ec745d6f95380ed,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ECE 6280
UncategorizedText,5d6692664e35a6b0eaa18fcfdf647d1a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6262
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,2d8cf5a474cd4727039e9de34bb90183,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6263 (formerly
UncategorizedText,2ba5663a29a4a4526ce5ae3ee00de174,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O07)
Title,f07462b4c0fc196131e3d3048aa2397a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ECE 8813 Cyber-Physical Systems Security
Title,6449e0b60670e1b4fc0cf8108c8e1e02,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6264 (formerly
UncategorizedText,bfd48de0f503e41b22ee5630a3e221be,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O11)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,f02cdf9f27df055c6d892330799cccb0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6265
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,7bd2b9ef00a82898c4e31946de5733e0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6290
UncategorizedText,7dc7733dbfa56c6480f08c75fcec386b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","ECE 4100, ECE 6100, and CS 4290"
Title,a3e93b67a5717fcc6673b12620cf2c37,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6291 (formerly
UncategorizedText,101aaa9c8b590012a7b2addb94d3863b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O04)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,57a97374413aaf432151a2f4190338db,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6300
Title,620a7469d9591bbba1eb8f6485a3a521,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6144 and CS 8803 Advanced Software Engineering
UncategorizedText,f4976d0791a2d26c953323a071bf2297,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6310
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,8ab91ed872be5bdbdcdb91762248b8f3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6340
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,5bb79731e175ca65af348bbdf00acb69,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6400
UncategorizedText,645fb953a4bca26fbceeaa0c16cbe4f9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6450
UncategorizedText,53924cde7948f075ab637137a14706cd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6440
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,59995a8405ed4477cfd9b0494bb91f4d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6457
UncategorizedText,c8c7cc63e425a3fec27320e19b873965,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4455
UncategorizedText,00101b1d7515d0bb3cf01899f4efdf6e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6460
UncategorizedText,ea0b9dcc2afc447ddc77dd59927b3d24,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6397 and CS 4660
UncategorizedText,99940032432bf515f534525f215bd8cf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6475
UncategorizedText,83953b84938c74cd95f504234b877378,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4475
UncategorizedText,94140575067bf162dd16a3d507b6e05c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6476
UncategorizedText,14df8d6f914692958722654387b4c76e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4476 and CS 4495
NarrativeText,cf59388f289dde3f404d04bf023d91af,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6505 (replaced by
UncategorizedText,0c152e9c3c9ca83546b05c99be9bf494,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6515)
UncategorizedText,8e8aff161744ed8c0cb18419367557ca,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6500 and CS 4540
Title,1d97848e066feaf591dcdaef44fe1f2c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6515 (formerly
UncategorizedText,87d83a34785fddf433205ed0154be891,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803 GA)
UncategorizedText,9702e0087cdfe7771dad77c3b990d292,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","CS 4540, CSE 6140, and CS 6505"
UncategorizedText,e50f1846ac966dbe5b25a74de26cc9e7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6601
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,ef8bbd64077443fc454bba68316a9c7c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6603 (formerly
UncategorizedText,46b60cacc8c65d239621555bb301bb1d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O10)
UncategorizedText,523e4a9eb9a509c6b9d1f0ff035c1b1c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","CS 4803 Big Data and Society – Misuse, Abuse, and Algorithms and CS 8803 AIS"
UncategorizedText,4d9629e5cc28b88a4d7505cefbf0e091,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6675
UncategorizedText,a5b845e8eeb29dcd5b84eee481b8b615,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4675
UncategorizedText,1fd359b1a35717d07544229e3b5b931a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6747
Title,32baa99543e89ce9c9b0a7d1359b586d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ECE 4147 and ECE 6747
UncategorizedText,1a32107aa84f2e23c5ac4b8931d78915,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6750
Title,b68d0cb9821d2ffc4a8f1366505f83da,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",PSYC 6750
UncategorizedText,ca3249bab8e66fc0c18e192d6e0dbe24,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 6795
Title,7ade822b7a373cc535bf04893b419b8a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6795 and PSYC 6795
UncategorizedText,84f1da22bddbf0231c9afd0fa0376fde,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7210
UncategorizedText,5a47a4efd92aeb810f37470555cc79d9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7431
UncategorizedText,b72260b200f2b7b30bb904704e73f0a2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7280
Title,77ba5bc12dbe12fa8ef53301c07aec11,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803 Network Science
UncategorizedText,a0f65d5320908a3f8184ea21b90bf1da,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7470
UncategorizedText,ecf7e019f1df698d037e4f3782cb9459,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4605
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,891b3a30fc0955be56caa8b4632f08d5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7632
UncategorizedText,b41517ee8c41e3a5871d4c144803882e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","CS 4731, LCC 4731, and LMC 4731"
UncategorizedText,781574f95648bdb784c992110e39d22d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7637
UncategorizedText,540612557084caf0b3d67881422db3fa,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4635
Title,4754582bd003c271965ebc0d93a17e98,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7638 (formerly
UncategorizedText,1d12e8ea2d8f50d0a29bdfa8a67328d6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O01)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,f7cce87bc6941fae7bf52cae61bf3ea6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7639 (formerly
UncategorizedText,103c7e994d81f465082b37bca03e3530,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O09)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,3e4d9952b9b0743b29e19628cdc529fa,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7641
UncategorizedText,1c51563d8beae205d178a38925bffd4c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","CS 4640, CS 4641, CSE 6740, CSE 7641, and ISYE 6740"
Title,c165313c2a6453dc9386a9cde4aa8086,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7642 (formerly
UncategorizedText,656454fb43c9c29693fc4fe8fd57070b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O03)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,f378c91cc5d867c920b72519fbb4fdd3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7643
Title,7f5980d5070d396fbdd85735d4089231,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng', 'nld']}","CS 4644, CS 4803 Deep Learning, and CS 8803 Deep Learning"
UncategorizedText,9ba1f16989699a305e4e3b9dc3414c3d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 7646
Title,78748844277ff1dfab521d22a29bcb82,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4646 and CS 4803 Machine Learning for Trading
UncategorizedText,401f1080c9e450bd4b7c0f2508b5f9e7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O08
Title,93547cbff9b9d4d1e7a6d819d925b15e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Compilers – Theory and
Title,761abf941979f34c9034533ddf1b51b3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Practice)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
UncategorizedText,2654b888ff91108b19300ee4f969d512,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O13
Title,a0ae49b853d0f1851573b38b1a46584f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Quantum Computing)
Title,96abeff3cfd1c14670c2391edcc8e883,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4803 IQC
UncategorizedText,d82298f0b3e428322ce90c17b1e9563b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O15
Title,d8acc85f84548b26e03af0aaaa9b7117,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Introduction to Computer
Title,45e3811c3c99475f51b8a184a18cca63,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Law)
UncategorizedText,bc745c215b0c26a0446d9cb8fef24854,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4010
UncategorizedText,52e934ede49bd95707401584d7589877,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 8803-O17
Title,2ce60035d595750d3b5c9507c37959fa,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Global Entrepreneurship)
Title,1a8e0dcb1472ac536c716258acf91d57,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CS 4803 GEI
UncategorizedText,80e8a42fa69267b44c09a9b550737b2d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CSE 6220
UncategorizedText,1e77b257e278b4edc0c7a2d7a65d92da,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CX 4220
UncategorizedText,af6b514c2f1e65fd8892580d982565e5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CSE 6242
UncategorizedText,17fbdb678ad44559f35e98e5e8bbc0a4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CX 4242
Title,d74eec1ec738621217c2e49620f26310,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CSE 6250 (formerly
UncategorizedText,22d0caa9702f119945893eeb872b7f0f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CSE 8803-O01)
Title,ef0ee1700c6b36552f5df63f7910cedc,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CX 4803 BDS and CSE 8803 BDS
UncategorizedText,0a75a0af8d2ab3f36ebaaf0ea38e0a55,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",CSE 6742
UncategorizedText,addbb5e28978aa21c63f0601a0c4d9bd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['deu', 'eng', 'tgl']}","CS 4343, INTA 4742, INTA 4803 Modeling, Sim, & Mil Gaming, and INTA 6742"
UncategorizedText,2c4728a02159c701fdbaf0f052aafbf7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ECE 8843
Title,c0e84c78cef351a024730bf59903912b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Side-Channels and Their
Title,3c7abd2d7887561999cc19efe3de0177,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Role in Cybersecurity)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,05714421e38c2e69936c618937601533,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",INTA 6450
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,e8d78d49bfd041f6ea98e964292533e2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6402
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,c59e1137e5f10882872e4714dce80426,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6420
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,a12ad5f9917acf34db40276410da1577,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6501
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,97236cf6f593770c76e761935ac1b408,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6644
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,f8ed104652ed955a6429221c344862ed,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 6669
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,6148e3fa43e0c07313d59e8d682b3b2e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",ISYE 8803
Title,61c11f82a74a9948a365114bab527b55,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(Topics on
Title,d3066fbda860b7fd29a5745669063a55,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",High-Dimensional Data
Title,76870d27b097876b963d59b8e69107ca,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Analytics)
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,0a0876a0c63cff712e0e9f391b6ac89f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",MGT 6311
Title,e2f79e5b60330bba4c289962231b6ba2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",N/A
Title,6c73c8e2195acbd0ca2e2712f1651d00,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",PUBP 6725
UncategorizedText,0d27d9f06188d9428057067e097a364b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","CS 4725, CS 6725, MGT 4725, MGT 6725, and PUBP 4725"
ListItem,ab8b461560fd77c271b488f0a4553426,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",17. What is the difference between when two courses are cross-listed and when they are considered to be equivalent?
NarrativeText,8847ca6247997cf54d23f7edd2640d35,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Equivalent courses are courses that are listed as equivalent in Banner. They may not necessarily be taught together (such as the Atlanta campus courses CS 4460 and CS 7450). Cross-listed courses are courses that are taught together and are usually equivalents as well (such as CS 4641 and CS 7641).
ListItem,c20b9a8605325e27bb7de37856becdbd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",18. Are there any courses that students cannot count toward their MSCS degree?
UncategorizedText,9e510bd008028194de7f37987f355649,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","MSCS students are not permitted to count credit for 1) CSE 6010 Computational Problem Solving for Scientists and Engineers; 2) CSE 6040 Computing for Data Analysis: Methods and Tools; 3) CS 4001 Computing, Society and Professionalism; or 4) CS 4002 Robots and Society toward their MSCS degree."
NarrativeText,674ba52aa3d0d2d156eff62f4cfd0aea,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Additionally, the CS 8001 one-hour seminars will NOT count toward your graduation requirements."
NarrativeText,6d73aef7867623324c5ab70009ffe27d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you have concerns about other courses, please be sure to contact your OMSCS advisor from your GT email account at oms-advising@cc.gatech.edu. Please include your full name and your nine-digit GT ID number (90X-XX-XXXX), replacing the first two digits with “xx”."
Title,85ece42b1738c9dbe84400960e361309,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Grades/GPA Requirement
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",1.
NarrativeText,952936f01d4ca1a69be7de5ff8c25a41,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Is it possible to repeat a course, and what are the consequences of doing so?"
NarrativeText,a85278ac3f218137a872697075dce9cf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","According to the academic catalog, “Students may not repeat courses on a letter-grade basis in which the grade"
NarrativeText,3001d3b42b4395632837f9945e84dc02,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",of ‘B’ or higher has been earned previously.”
NarrativeText,de8e38538693d93562b4faef1a8f42e0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","In other cases of a repeated course, we will consider the newest grade for purposes of completing a requirement (specialization and/or foundational course); however, you can never have the initial grade replaced or removed from your GPA, unless you are eligible to pursue the grade substitution policy as noted below."
NarrativeText,a73a33025f4287aeb5a695b68363b841,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please also note that if you retake a course, it can be used to satisfy only one requirement, as one course cannot be used to satisfy more than one requirement."
NarrativeText,8dcb1862c77e659cc94cf26489e4c33d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you withdraw from a course, “W”s are visible on your transcript, but they have no impact on your GPA. If you retake a course from which you previously have withdrawn, the “W” from your first attempt and the new grade from that class both will appear on your transcript."
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",2.
NarrativeText,fd43a59241ad414350a0573a728a6dce,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What are the grade/GPA requirements to remain active in the program?
NarrativeText,7532cc5189e58e5fd927f7b4dfa72a70,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please visit http://www.catalog.gatech.edu/rules/6/ and https://registrar.gatech.edu/info/academic-standing and review this information carefully. Please note that your academic standing is based on your cumulative GPA and/or your term GPA. For MS students, the minimum GPA to remain in good academic standing is 2.7."
NarrativeText,22293666cc2037532267041f99c8e32c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","However, please note that you must earn a cumulative GPA of 3.0 or higher in order to meet the graduation requirements. For information on how to calculate your GPA, please refer to the Registrar’s website."
UncategorizedText,267c23695b6e8fc29bd88b9f5d1962d3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",3.
NarrativeText,9acd4f5790eb1039675099c65287779c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Does the grade substitution policy apply to graduate students?
NarrativeText,9d2991633aafac18ae973780a57fba72,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",A grade substitution policy was recently approved for graduate students. Please visit https://catalog.gatech.edu/rules/5/ for information regarding eligibility.
UncategorizedText,23f663630e2f28250c09d7a0c370f55e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",4.
NarrativeText,763bbfed0a5d066e620ba76b63c19889,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",How do OMSCS students apply for a graduate grade substitution?
NarrativeText,a4ea9da1d0b5cd4362a9023348b66740,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The grade substitution form will be available on the Registrar’s Office’s website in the near future and must be completed via DocuSign by the established deadline. Please be sure to use your advisor’s direct email address (NOT oms-advising@cc.gatech.edu) when submitting this form.
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,540dd397b2d380dcc3f59796c4facc43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",5.
NarrativeText,7e11a6137d8b72948376146e56a9eb79,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",When does the graduate grade substitution policy take effect?
NarrativeText,55f6e99c835ba657df96f37a6b8a7f8a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The new policy takes effect starting with the Summer 2022 semester under the 2022-2023 academic catalog.
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",6.
NarrativeText,29d528c5719351f8a184e68a09c09aca,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Is the graduate grade substitution policy retroactive?
